70,64,67,65
71,64,67,65
72,65,66,65
72,64,67,66
71,64,66,65
72,64,68,64
72,64,67,65
71,65,67,65
71,64,67,65
71,65,67,65
71,66,68,66
72,65,67,66
71,66,67,64
71,65,67,65
72,65,68,65
72,65,67,65
72,65,67,65
72,65,67,66
72,66,68,65
72,65,69,65
73,65,68,65
73,66,68,65
73,66,67,67
73,65,67,67
72,66,68,66
72,65,68,67
74,65,68,67
72,66,67,66
74,65,69,66
73,66,69,65
73,65,68,67
73,65,68,67
73,68,69,66
74,66,68,67
73,66,69,67
72,66,68,66
74,67,68,67
74,66,69,67
74,66,70,67
73,66,69,67
73,67,68,68
73,67,69,66
73,67,69,66
74,67,69,67
75,66,69,68
74,67,70,68
73,67,69,68
74,68,69,68
73,67,69,67
75,67,69,66
74,67,69,67
73,67,69,68
74,67,70,68
73,67,70,69
73,68,70,68
75,68,69,68
75,67,70,67
73,67,70,67
75,67,69,68
76,67,69,69
74,67,70,68
73,67,71,69
74,68,70,69
75,68,70,68
75,68,70,68
76,67,70,68
75,68,70,68
76,68,71,70
76,68,70,69
75,68,70,68
75,67,70,69
75,68,69,69
75,68,70,70
75,69,70,70
76,68,70,69
75,68,70,70
76,68,71,70
75,68,71,70
75,69,71,68
76,68,71,69
75,68,71,69
77,69,71,70
76,69,72,70
77,68,72,70
77,68,71,69
76,68,71,70
77,69,71,69
76,69,71,70
76,69,71,70
77,69,72,70
78,69,72,70
76,69,72,71
77,69,71,70
76,69,71,70
77,69,71,70
75,69,71,69
77,69,71,70
77,69,72,71
77,69,72,71
77,69,72,71
77,68,72,70
76,70,72,70
76,69,72,70
76,70,72,70
77,69,72,70
77,69,72,71
78,69,73,71
77,69,72,71
78,69,71,71
77,69,72,71
76,70,72,71
77,70,73,71
77,70,71,71
78,70,73,71
78,70,72,71
78,70,73,71
77,69,73,71
78,70,72,73
77,70,73,71
78,71,73,72
78,70,73,71
77,70,74,70
78,71,74,71
78,70,73,71
78,70,73,72
78,70,73,73
79,70,73,72
79,71,73,72
78,70,73,71
79,71,73,72
78,71,73,73
78,71,74,72
78,71,74,71
78,71,74,73
79,72,74,72
79,71,73,73
78,71,74,73
79,70,74,74
78,71,74,72
78,71,74,72
79,71,75,73
79,71,74,72
78,71,74,73
79,72,73,73
79,71,74,73
79,71,74,73
79,71,73,74
78,72,74,73
79,71,75,72
79,73,74,73
80,72,75,72
80,71,75,72
79,72,74,74
79,72,75,73
79,72,74,73
79,72,74,73
80,73,74,72
80,72,76,74
80,72,75,72
80,72,75,73
80,71,75,73
79,72,75,73
80,72,74,73
80,73,74,74
79,72,75,73
79,72,76,73
80,72,75,73
80,72,75,73
80,72,75,74
80,72,75,73
81,72,74,74
80,73,75,74
80,72,76,74
80,73,76,75
80,72,76,74
80,72,76,73
80,73,76,73
81,73,77,73
80,73,75,74
81,72,76,75
81,72,76,74
81,73,76,73
81,73,75,74
81,73,76,75
80,74,76,75
82,73,77,75
79,73,74,75
82,73,76,74
81,73,77,75
82,74,77,75
81,73,75,75
82,73,77,75
81,74,77,75
82,73,77,75
80,74,76,75
81,74,76,75
81,73,77,76
81,73,75,75
82,74,77,76
82,73,78,76
82,73,77,75
82,74,77,76
82,75,77,76
81,74,77,75
82,74,77,74
82,74,76,76
82,74,77,75
83,74,77,76
82,74,78,76
83,73,77,77
82,74,76,76
81,74,77,75
82,74,77,75
82,74,77,75
81,74,78,77
82,73,78,76
83,73,79,76
82,74,78,77
82,74,77,76
82,75,77,75
83,75,77,75
82,75,77,77
84,74,77,78
83,75,77,77
83,74,77,77
82,74,78,76
84,75,78,76
83,75,78,76
83,75,77,76
84,75,77,76
82,75,78,76
84,75,78,77
83,75,78,77
83,75,79,76
82,75,78,76
83,76,78,77
83,74,77,76
84,75,78,78
84,75,78,78
84,75,78,78
84,75,77,77
82,75,79,77
84,76,79,77
84,75,79,78
82,77,77,78
83,75,79,78
84,76,79,79
83,76,78,78
84,76,79,76
85,76,79,77
85,75,78,77
84,76,79,77
83,76,78,77
84,76,78,79
85,76,79,78
84,76,79,77
84,76,79,77
83,77,78,78
85,76,79,78
83,76,78,78
85,76,79,78
85,76,78,78
83,77,79,78
85,76,79,78
84,76,80,78
84,76,80,79
84,76,79,77
85,78,79,79
85,77,79,79
85,77,79,78
85,77,80,78
85,77,80,79
86,77,79,79
85,77,78,79
85,76,79,78
85,77,81,78
85,77,80,78
85,77,80,79
86,77,79,79
85,77,79,79
86,77,80,78
85,76,79,79
83,77,80,79
85,77,81,79
85,77,81,79
85,77,80,80
86,78,80,79
86,78,81,78
86,77,81,79
86,77,81,79
84,77,80,80
87,77,79,80
86,78,80,80
86,78,80,79
86,77,81,79
87,77,80,80
87,77,79,81
87,78,79,80
86,78,80,79
87,78,80,80
86,78,80,79
86,77,81,79
86,78,82,80
87,78,81,80
88,78,81,79
86,77,79,81
87,78,80,80
86,78,81,80
87,79,82,80
86,78,82,79
88,78,81,80
87,78,81,80
87,78,82,80
87,79,81,80
87,79,81,80
86,78,81,81
87,79,80,80
87,78,82,80
86,79,82,81
87,78,81,80
86,78,82,80
87,79,80,80
87,78,81,81
87,78,81,80
87,79,81,80
87,79,83,80
88,78,81,81
87,79,82,81
88,78,81,82
89,79,81,80
87,79,82,81
87,79,81,81
87,79,82,81
88,79,83,80
88,80,82,81
88,79,83,81
88,79,82,82
88,80,82,80
88,79,82,81
87,79,83,80
87,80,82,80
87,80,83,80
88,79,83,82
89,80,82,81
88,79,82,82
88,80,82,82
88,79,83,81
89,80,83,80
89,79,83,81
87,80,83,81
88,80,82,82
90,80,83,82
89,80,82,82
87,79,82,82
88,80,83,81
90,80,82,82
89,80,83,83
88,81,83,82
89,80,83,82
89,80,83,82
88,80,82,83
88,80,81,82
89,80,82,82
89,80,83,82
88,80,83,82
89,81,83,82
88,81,82,82
89,81,82,82
89,80,83,81
88,80,84,82
89,80,83,82
90,80,83,83
89,80,83,82
89,81,83,83
89,81,82,83
89,81,82,81
89,81,83,81
88,80,83,83
89,81,83,83
90,80,83,84
90,81,84,82
90,80,84,82
90,81,83,83
89,81,83,82
90,80,83,82
90,81,84,83
91,81,84,84
90,82,83,83
90,81,82,83
90,81,84,83
89,81,84,82
89,81,84,83
90,81,83,84
90,81,84,82
90,82,84,83
90,82,85,83
90,81,85,84
90,81,84,84
89,81,85,83
91,82,84,82
90,81,84,83
90,81,84,84
91,82,85,84
91,81,85,84
90,82,85,84
90,81,84,83
90,82,85,82
90,82,83,83
89,82,84,84
91,82,84,82
91,82,84,85
91,82,85,84
90,82,83,84
90,82,85,83
91,81,84,83
91,81,85,84
91,83,84,85
90,82,84,85
90,82,86,86
92,81,84,84
91,81,84,83
91,81,85,84
91,81,86,84
92,82,85,84
91,82,85,84
91,82,85,85
90,82,86,85
91,82,85,83
91,82,85,83
91,81,86,85
91,82,86,84
91,82,85,85
91,81,85,85
91,83,85,85
92,83,86,84
91,82,85,84
90,82,84,85
91,81,86,85
92,83,85,85
92,82,86,86
91,83,86,85
92,83,85,84
92,82,85,84
91,84,85,85
91,83,87,85
91,83,85,85
92,83,86,86
91,83,87,86
92,83,86,85
92,83,87,84
92,83,85,85
92,83,87,84
92,82,86,86
92,83,85,86
91,83,86,86
92,83,86,84
92,83,87,85
91,83,86,84
93,83,86,85
93,83,85,86
92,83,85,86
92,83,85,86
91,83,88,86
91,83,86,86
91,83,86,86
92,84,86,85
93,83,86,85
93,83,88,85
93,84,88,86
92,83,87,85
92,83,86,86
92,83,87,86
92,84,86,86
92,84,88,86
92,85,87,85
93,83,88,86
93,83,89,86
92,84,88,87
93,83,87,87
92,84,87,87
92,85,86,86
94,85,88,85
93,84,87,85
93,83,87,85
92,84,88,86
93,83,88,87
93,84,87,87
94,84,88,86
92,84,88,86
93,84,88,86
93,84,88,86
93,85,88,86
94,84,88,86
94,84,86,87
92,85,88,85
93,84,88,86
94,84,88,86
93,85,87,87
93,84,88,87
94,83,88,87
93,84,88,87
93,84,87,87
93,85,88,86
93,84,88,86
93,84,88,87
93,85,87,86
94,85,88,87
94,85,88,88
94,84,89,87
94,85,88,87
93,85,88,87
94,85,88,87
94,86,88,87
94,85,86,88
94,85,89,88
94,85,89,88
93,84,89,87
94,84,89,86
95,86,89,87
94,86,88,87
95,85,88,88
94,85,89,88
94,85,88,88
94,85,89,87
94,85,89,87
94,85,88,87
95,85,89,88
95,86,89,88
94,86,89,88
94,85,88,88
94,85,89,86
94,85,88,88
95,85,89,88
95,85,89,87
94,86,89,88
94,84,89,88
94,86,91,88
94,85,90,88
94,86,89,88
95,85,89,88
95,86,89,88
94,86,90,88
94,85,90,88
95,86,91,89
94,86,91,87
95,85,90,88
95,86,88,88
95,86,89,88
94,86,89,88
94,86,89,89
95,85,90,88
94,85,89,88
95,86,90,89
95,86,91,87
94,87,90,88
94,87,88,88
95,86,89,89
94,86,91,87
95,87,89,87
95,86,89,87
95,85,91,87
95,86,89,90
94,87,89,88
97,87,90,87
95,86,91,88
95,87,90,89
95,88,89,89
96,86,90,89
96,86,90,89
94,86,89,89
95,87,89,89
95,87,89,89
95,86,91,89
95,87,90,88
95,86,90,88
95,86,90,89
95,85,90,87
94,86,90,88
94,85,88,89
95,86,90,89
95,85,89,88
96,85,90,88
95,85,91,88
95,86,89,89
94,85,89,90
95,86,89,88
95,86,90,88
94,86,89,89
94,86,91,87
95,85,89,88
95,86,89,87
95,86,91,88
95,85,91,89
95,86,90,89
94,86,90,87
95,86,90,88
95,86,90,87
95,86,90,88
95,86,90,88
94,86,91,88
95,86,90,88
95,85,89,88
95,86,89,88
95,86,90,89
95,86,89,88
95,86,90,88
95,86,88,89
96,86,91,89
95,87,89,88
95,86,90,90
96,86,92,90
97,87,91,88
96,87,90,90
96,87,91,90
95,88,90,89
97,88,91,89
96,88,91,90
97,87,91,90
96,88,91,89
96,87,92,89
95,88,91,90
97,87,90,91
95,88,90,90
95,87,90,89
95,86,90,89
95,87,91,91
95,86,90,91
95,86,92,91
97,87,91,88
96,86,91,88
96,86,91,89
97,86,90,88
96,87,91,89
97,86,91,88
96,88,90,90
97,87,91,91
96,87,91,90
97,87,92,89
98,86,91,89
96,86,92,89
97,88,91,88
96,87,91,89
96,87,91,91
96,87,91,89
96,87,92,89
96,87,91,90
96,87,92,91
96,87,92,91
96,87,91,92
98,87,92,91
96,87,92,91
96,86,91,90
95,87,91,90
95,87,91,89
96,87,92,90
98,86,90,91
98,88,90,90
97,87,92,91
97,88,91,90
98,88,92,91
96,87,91,90
96,87,92,90
97,88,91,88
97,88,92,91
97,86,92,92
97,87,92,91
95,87,92,92
97,86,91,92
96,87,92,90
96,87,92,92
96,88,92,91
98,88,93,91
96,87,91,90
97,87,91,90
96,88,91,92
97,88,91,91
98,89,91,90
97,88,92,89
97,88,92,92
96,87,92,91
97,88,92,92
96,87,91,91
96,87,92,92
99,89,93,92
97,87,93,92
97,88,92,92
97,87,92,92
97,87,92,91
99,89,93,93
96,88,92,92
96,88,93,92
96,87,91,91
97,88,93,90
97,88,93,91
96,88,93,92
98,88,92,93
97,87,92,91
98,88,92,92
99,88,93,91
98,89,93,91
99,88,92,90
97,88,93,91
97,88,93,92
97,88,93,93
98,89,93,90
96,89,93,93
97,88,93,93
97,88,93,92
97,89,93,92
99,88,93,91
97,88,92,90
97,88,92,93
97,88,93,93
98,88,93,92
98,88,94,92
98,88,92,92
99,88,93,92
99,88,93,93
98,88,94,91
98,88,93,93
98,88,92,92
98,89,93,93
98,89,92,92
98,89,92,92
99,88,92,93
97,89,93,93
97,89,93,93
98,90,93,92
97,89,93,92
98,88,92,93
99,88,93,91
98,88,93,93
97,87,93,92
97,90,93,93
99,89,93,93
98,90,93,92
98,89,94,93
98,88,92,93
98,89,93,92
99,88,92,92
98,88,93,92
99,88,92,92
98,88,93,94
97,89,94,91
98,90,93,91
98,91,93,92
99,89,94,91
99,89,94,92
99,88,94,93
98,89,94,92
98,89,94,93
98,89,94,93
98,89,94,93
99,89,93,91
98,89,94,93
99,90,93,91
99,89,95,94
98,89,93,94
99,89,92,93
99,89,94,94
99,88,93,91
99,88,92,93
99,90,92,94
99,89,93,94
99,88,94,92
98,90,94,93
99,88,95,95
99,89,91,92
99,89,93,91
99,88,94,92
99,89,94,92
99,89,93,92
97,90,95,94
97,89,91,90
99,90,93,92
98,89,94,92
99,89,94,95
98,89,94,93
99,89,93,94
99,89,93,92
98,89,91,93
98,89,94,93
99,89,94,93
98,89,94,93
99,89,94,93
99,89,95,94
98,90,95,92
99,89,93,92
99,89,94,94
99,89,93,92
99,89,95,94
99,88,94,93
99,90,93,93
98,89,95,93
99,89,94,92
99,89,93,91
99,91,93,93
99,90,94,93
99,90,93,93
99,90,94,93
98,90,94,94
98,90,93,93
98,90,96,94
98,89,94,92
99,90,95,94
99,89,94,94
99,89,94,93
99,89,94,92
99,89,94,93
99,89,95,94
99,89,95,93
98,89,95,93
99,90,95,94
99,90,95,93
98,89,95,92
99,88,93,92
99,91,94,91
99,91,93,92
98,89,94,92
98,89,94,93
99,90,94,92
99,90,94,94
99,90,93,93
99,89,94,94
99,91,95,94
99,89,94,93
98,90,95,93
99,89,94,93
99,89,95,93
99,89,94,93
99,89,94,93
99,90,94,94
99,90,93,93
99,91,93,94
99,89,94,92
99,89,93,92
99,89,93,94
99,90,94,93
99,90,94,93
99,91,94,94
99,89,93,92
99,89,93,94
99,89,93,92
99,89,93,91
99,89,94,94
99,89,93,92
99,91,94,94
99,89,94,93
99,89,95,93
99,90,95,94
99,90,94,93
98,89,95,93
99,90,94,94
99,90,92,92
99,90,94,93
99,89,93,92
99,89,94,93
99,91,95,94
99,90,93,93
99,91,95,93
99,91,94,94
99,90,93,93
99,89,94,92
99,90,95,93
99,89,94,92
99,90,94,94
99,90,94,93
99,90,94,92
99,89,93,93
99,90,94,94
99,90,95,93
99,91,93,93
99,91,94,92
99,89,94,93
99,90,94,92
99,90,95,92
99,89,94,92
99,89,93,92
99,91,94,94
99,90,93,89
99,90,93,92
99,91,94,93
99,90,93,94
99,90,94,93
99,90,93,92
99,90,94,93
99,90,95,93
99,90,94,93
99,89,94,93
99,90,93,93
99,90,92,93
99,91,94,93
99,90,94,92
99,91,93,90
99,90,93,93
99,90,94,92
99,90,94,93
99,90,95,94
99,89,93,93
99,90,93,92
99,90,95,94
99,90,93,94
99,90,95,93
99,91,94,93
99,91,96,93
99,89,92,93
99,90,94,93
99,91,94,93
99,91,95,94
99,89,92,93
99,89,94,93
99,91,94,93
99,91,95,94
99,91,94,94
99,90,96,94
99,89,93,92
99,89,93,93
99,89,95,94
99,90,94,93
99,91,96,95
99,90,94,95
99,91,94,93
99,90,93,93
99,90,94,92
99,90,94,92
99,90,94,94
99,90,93,92
99,91,93,92
99,90,93,93
99,89,94,92
99,89,93,92
99,90,95,92
99,90,93,93
99,90,94,91
99,89,94,92
99,90,93,95
99,88,93,92
99,90,94,92
99,89,94,92
99,90,94,94
99,89,93,93
99,89,92,91
99,89,94,94
99,89,93,93
99,90,95,94
99,91,94,94
99,89,94,92
99,90,95,94
99,89,93,92
99,90,95,93
99,90,93,93
99,90,95,94
99,90,94,93
99,89,93,93
99,89,94,93
99,90,95,93
99,89,93,92
99,89,92,92
99,90,96,94
99,90,92,93
99,89,93,93
99,90,95,93
99,90,94,93
99,91,94,94
99,90,94,93
99,90,93,93
99,91,94,93
99,91,95,94
99,90,94,93
99,90,94,93
99,90,93,93
99,89,93,93
99,90,94,93
99,90,93,92
99,91,94,93
99,91,94,94
99,89,93,93
99,90,95,95
100,89,93,92
99,89,92,92
99,90,94,94
99,91,95,92
99,90,96,94
99,90,94,95
99,90,94,93
99,89,94,92
99,89,95,93
99,89,95,94
99,90,95,94
99,89,94,93
100,90,94,94
99,90,95,94
99,91,95,93
99,89,94,92
99,91,93,92
99,90,94,93
99,90,94,95
99,90,95,93
100,89,93,92
99,90,93,93
99,89,93,93
99,90,94,95
99,90,94,94
99,91,95,93
99,91,94,94
99,91,94,94
99,90,94,93
99,91,94,94
99,90,94,94
99,90,94,93
99,91,94,93
99,91,94,94
99,90,94,94
99,91,94,93
99,91,94,94
99,91,95,93
99,91,94,95
99,90,94,93
99,91,95,95
99,90,94,94
99,90,95,92
99,90,95,93
99,91,95,94
99,90,94,93
99,89,93,91
100,89,94,93
99,89,92,92
99,90,95,95
99,90,92,92
99,90,94,94
99,89,94,92
99,90,93,92
99,91,95,93
99,92,94,94
99,90,94,92
99,90,92,93
99,90,94,94
100,90,94,93
99,91,95,94
99,90,93,93
99,90,93,93
99,90,94,92
99,89,93,93
99,90,94,93
99,90,94,93
99,91,95,94
99,91,94,95
99,89,93,93
99,90,94,92
99,90,94,93
99,90,94,93
99,91,94,94
99,91,94,94
99,91,94,93
99,90,93,93
99,89,94,93
99,89,94,92
99,90,94,94
99,90,94,93
99,89,93,94
99,89,94,93
99,90,94,93
99,92,95,93
99,91,94,94
99,89,93,92
99,90,94,93
99,92,95,94
99,91,93,93
99,90,94,94
99,89,93,92
99,91,96,93
99,90,93,92
99,89,93,92
99,90,93,92
99,91,93,94
99,90,94,93
99,89,93,93
99,91,95,93
99,91,94,94
99,90,93,93
99,89,93,92
99,90,94,93
99,90,94,92
99,90,94,94
99,89,93,93
99,90,95,94
99,90,94,92
99,91,94,93
99,90,94,93
99,90,95,93
99,91,94,92
99,90,93,94
99,91,94,94
99,89,94,92
99,89,92,92
99,90,95,94
99,90,94,93
99,91,94,92
99,90,93,94
99,91,95,93
99,90,94,92
99,91,94,92
99,90,92,93
99,90,94,94
100,90,94,92
99,89,93,93
99,89,94,91
99,91,94,93
99,89,94,92
99,89,93,93
99,90,94,92
100,90,93,91
99,90,95,93
99,90,93,93
100,90,93,92
100,90,95,92
99,91,94,94
99,90,93,92
99,91,95,93
99,90,94,93
99,91,95,94
99,91,94,93
99,91,94,93
99,91,94,93
99,90,93,93
99,90,95,93
99,90,93,93
99,90,93,93
100,89,93,94
99,91,95,93
99,90,93,93
99,90,93,92
99,90,93,91
99,89,93,93
99,90,95,93
99,90,94,94
99,90,94,91
99,91,94,94
100,89,94,92
99,90,93,92
99,90,94,93
99,90,94,92
99,90,95,93
99,90,94,93
99,90,94,93
99,90,95,92
99,90,93,92
99,89,92,91
99,90,94,94
99,91,95,94
99,90,94,93
99,91,93,93
99,90,94,94
99,91,95,94
99,90,94,92
99,90,94,94
99,90,93,93
99,89,93,93
99,92,96,93
99,89,93,93
99,91,94,93
99,91,95,93
99,90,93,93
99,91,96,93
99,91,94,93
99,90,94,92
99,91,94,94
99,89,93,93
100,90,94,93
99,90,94,92
99,90,94,94
99,90,94,93
99,90,95,94
100,90,94,93
99,90,93,93
99,90,94,94
99,90,94,93
99,89,92,92
99,89,94,93
100,90,93,93
99,90,93,93
99,89,93,93
99,91,96,94
99,90,95,93
99,90,92,93
99,91,95,94
99,89,94,93
99,90,93,94
99,90,94,92
99,90,93,94
99,90,94,93
99,89,93,92
99,91,95,94
99,91,95,94
99,90,93,93
99,90,93,93
99,91,94,95
99,91,95,93
99,90,93,92
99,90,93,93
99,90,94,93
99,91,94,93
99,89,93,92
99,90,93,93
99,92,96,94
99,90,93,92
100,89,93,92
99,92,95,95
99,91,94,94
99,90,93,92
99,89,93,93
99,92,95,94
99,92,95,92
99,89,93,92
99,91,95,93
99,90,95,94
99,90,95,94
99,90,94,92
99,90,94,93
99,89,93,93
99,90,95,93
99,91,93,94
99,90,94,94
99,90,93,94
99,89,93,93
99,91,93,93
99,91,94,93
99,89,93,93
99,89,93,93
99,91,94,94
99,90,95,93
99,90,94,93
99,89,93,93
99,91,94,94
99,90,94,93
99,90,95,94
99,90,93,94
100,90,94,93
99,89,94,94
99,91,94,94
99,89,93,93
99,90,93,93
100,91,95,94
99,91,94,94
99,90,94,93
99,90,95,94
99,91,95,95
99,89,95,92
99,90,93,93
99,91,95,94
99,91,93,94
99,89,94,92
99,91,94,94
99,90,95,94
99,89,93,92
99,89,93,92
99,91,95,94
99,90,93,93
99,90,93,92
99,91,94,94
99,90,94,94
99,91,95,93
99,90,94,93
99,90,94,94
100,90,94,93
99,90,94,92
99,92,95,94
99,90,93,93
99,89,92,92
99,90,94,93
99,90,94,94
99,91,94,94
99,89,93,93
99,91,94,92
99,89,93,94
99,90,93,92
99,90,93,92
99,91,94,94
99,91,95,94
99,90,94,92
99,91,94,95
99,90,93,93
99,90,92,92
100,90,94,93
99,91,95,95
99,91,94,93
99,89,92,92
99,91,95,95
99,90,94,92
99,90,94,93
99,90,94,94
99,92,95,94
99,90,93,93
99,90,93,93
99,90,95,92
99,89,93,92
99,91,94,94
99,90,95,94
99,90,92,93
99,91,94,93
99,90,94,94
99,90,94,93
99,90,93,93
99,91,94,95
99,90,94,91
99,89,94,93
99,90,94,93
99,90,94,93
99,90,95,93
99,91,94,94
99,90,95,94
99,90,93,92
99,91,94,93
99,91,94,94
100,90,94,92
99,90,94,93
99,90,93,93
99,91,95,94
99,89,93,92
99,91,95,93
99,90,95,93
99,90,93,92
99,90,94,92
99,89,94,93
99,91,94,94
99,89,93,93
99,89,94,93
99,90,95,94
99,91,94,93
99,90,92,93
99,91,94,93
99,90,95,93
99,89,92,92
99,90,94,94
99,90,94,93
99,91,94,93
99,89,93,92
99,92,95,95
99,90,94,93
99,90,93,92
99,91,94,95
99,91,93,93
99,89,94,93
99,89,93,93
99,90,95,94
99,90,94,93
99,90,94,94
99,91,94,94
99,90,94,93
99,89,94,92
99,91,95,93
99,90,94,93
99,91,94,93
99,89,93,92
99,90,95,93
99,91,94,93
99,90,93,93
99,90,95,94
99,89,93,93
99,90,93,93
99,90,94,92
99,91,94,93
99,91,93,92
99,90,94,94
99,92,95,93
99,89,94,93
99,91,94,93
99,91,94,94
99,90,94,92
99,89,93,92
99,89,93,93
99,92,95,93
99,90,94,92
99,90,94,93
99,91,95,95
99,90,94,93
99,90,94,94
99,90,94,94
99,90,94,92
99,90,95,93
99,90,93,93
99,90,94,94
100,90,94,93
99,90,94,92
99,91,95,94
99,91,94,93
99,91,93,94
99,90,95,94
99,90,93,93
99,91,95,94
99,90,94,93
99,91,96,94
99,90,94,93
99,90,94,94
99,89,94,92
99,92,93,95
99,91,95,94
99,89,94,92
99,89,94,93
99,90,93,93
99,90,94,92
99,89,94,93
99,90,93,92
99,91,94,93
99,90,94,94
100,90,94,92
99,90,93,93
99,90,94,94
99,90,94,93
99,89,93,91
99,91,93,94
99,91,95,94
99,90,94,91
99,91,95,94
99,90,94,93
99,90,94,94
99,90,93,92
99,90,93,92
99,91,95,94
99,91,94,92
99,91,94,93
99,91,94,93
99,90,94,93
99,90,94,92
99,91,95,94
99,90,94,94
99,90,94,92
99,90,93,93
99,91,95,94
